feature,frequency,rank,docfreq,group
@twimmercom,10,154,1,thierrybaudet
nederlandstalige,10,154,1,thierrybaudet
geweldige,10,154,1,thierrybaudet
onderweg,10,154,1,thierrybaudet
sterker,9,184,1,thierrybaudet
stemmen,9,184,1,thierrybaudet
zie,9,184,1,thierrybaudet
elke,9,184,1,thierrybaudet
tijdens,9,184,1,thierrybaudet
zoals,9,184,1,thierrybaudet
maanden,9,184,1,thierrybaudet
t,9,184,1,thierrybaudet
genoeg,9,184,1,thierrybaudet
houden,9,184,1,thierrybaudet
zitten,9,184,1,thierrybaudet
net,9,184,1,thierrybaudet
af,9,184,1,thierrybaudet
allemaal,9,184,1,thierrybaudet
ineens,9,184,1,thierrybaudet
👇,9,184,1,thierrybaudet
niemand,9,184,1,thierrybaudet
volledig,9,184,1,thierrybaudet
natuurlijk,9,184,1,thierrybaudet
krijgen,9,184,1,thierrybaudet
ontzettend,9,184,1,thierrybaudet
leden,9,184,1,thierrybaudet
n,9,184,1,thierrybaudet
wow,9,184,1,thierrybaudet
lekker,9,184,1,thierrybaudet
dicht,9,184,1,thierrybaudet
you,9,184,1,thierrybaudet
@joycevastenhouw,9,184,1,thierrybaudet
#lockdown,9,184,1,thierrybaudet
soort,9,184,1,thierrybaudet
gedoneerd,9,184,1,thierrybaudet
trekt,9,184,1,thierrybaudet
filmpje,9,184,1,thierrybaudet
#trendingtweet,9,184,1,thierrybaudet
live,8,218,1,thierrybaudet
politieke,8,218,1,thierrybaudet
partijen,8,218,1,thierrybaudet
tweede,8,218,1,thierrybaudet
groot,8,218,1,thierrybaudet
iedereen,8,218,1,thierrybaudet
daarom,8,218,1,thierrybaudet
leven,8,218,1,thierrybaudet
staan,8,218,1,thierrybaudet
blijven,8,218,1,thierrybaudet
vijf,8,218,1,thierrybaudet
✅,8,218,1,thierrybaudet
laat,8,218,1,thierrybaudet
h,8,218,1,thierrybaudet
twee,8,218,1,thierrybaudet
binnen,8,218,1,thierrybaudet
zeggen,8,218,1,thierrybaudet
geworden,8,218,1,thierrybaudet
kinderen,8,218,1,thierrybaudet
nemen,8,218,1,thierrybaudet
beste,8,218,1,thierrybaudet
it,8,218,1,thierrybaudet
voeren,8,218,1,thierrybaudet
virus,8,218,1,thierrybaudet
zoveel,8,218,1,thierrybaudet
beschermen,8,218,1,thierrybaudet
échte,8,218,1,thierrybaudet
fantastisch,8,218,1,thierrybaudet
@superjan,8,218,1,thierrybaudet
kiezen,8,218,1,thierrybaudet
tien,8,218,1,thierrybaudet
wél,8,218,1,thierrybaudet
my,8,218,1,thierrybaudet
legt,8,218,1,thierrybaudet
energie,8,218,1,thierrybaudet
ochtend,8,218,1,thierrybaudet
€,8,218,1,thierrybaudet
gesloten,8,218,1,thierrybaudet
@sbergsma,8,218,1,thierrybaudet
nederlanders,7,257,1,thierrybaudet
krijgt,7,257,1,thierrybaudet
overheid,7,257,1,thierrybaudet
s,7,257,1,thierrybaudet
kwetsbaren,7,257,1,thierrybaudet
gebeuren,7,257,1,thierrybaudet
zullen,7,257,1,thierrybaudet
werkt,7,257,1,thierrybaudet
ziet,7,257,1,thierrybaudet
recht,7,257,1,thierrybaudet
geven,7,257,1,thierrybaudet
vanuit,7,257,1,thierrybaudet
precies,7,257,1,thierrybaudet
geleden,7,257,1,thierrybaudet
geeft,7,257,1,thierrybaudet
nl,7,257,1,thierrybaudet
zeker,7,257,1,thierrybaudet
crowdfunding,7,257,1,thierrybaudet
#baudet,7,257,1,thierrybaudet
krijg,7,257,1,thierrybaudet
top,7,257,1,thierrybaudet
lang,7,257,1,thierrybaudet
weekend,7,257,1,thierrybaudet
rond,7,257,1,thierrybaudet
écht,7,257,1,thierrybaudet
kans,7,257,1,thierrybaudet
leuk,7,257,1,thierrybaudet
zo'n,7,257,1,thierrybaudet
inzet,7,257,1,thierrybaudet
tussen,7,257,1,thierrybaudet
angst,7,257,1,thierrybaudet
https://t.co/0l4pqkjicm,7,257,1,thierrybaudet
horeca,7,257,1,thierrybaudet
angstig,7,257,1,thierrybaudet
langer,7,257,1,thierrybaudet
sportscholen,7,257,1,thierrybaudet
stop,7,257,1,thierrybaudet
boek,7,257,1,thierrybaudet
that,7,257,1,thierrybaudet
from,7,257,1,thierrybaudet
great,7,257,1,thierrybaudet
beelden,7,257,1,thierrybaudet
beweging,7,257,1,thierrybaudet
groter,7,257,1,thierrybaudet
peilingen,7,257,1,thierrybaudet
so,7,257,1,thierrybaudet
have,7,257,1,thierrybaudet
ondernemer,7,257,1,thierrybaudet
sfeer,7,257,1,thierrybaudet
@clemencyforross,7,257,1,thierrybaudet
#buildbackbetter,7,257,1,thierrybaudet
elsevier,7,257,1,thierrybaudet
tholen,7,257,1,thierrybaudet
verder,6,310,1,thierrybaudet
kijk,6,310,1,thierrybaudet
crisis,6,310,1,thierrybaudet
denk,6,310,1,thierrybaudet
dank,6,310,1,thierrybaudet
nou,6,310,1,thierrybaudet
context,6,310,1,thierrybaudet
schandalig,6,310,1,thierrybaudet
2020,6,310,1,thierrybaudet
manier,6,310,1,thierrybaudet
weten,6,310,1,thierrybaudet
g,6,310,1,thierrybaudet
vraag,6,310,1,thierrybaudet
gezien,6,310,1,thierrybaudet
bezig,6,310,1,thierrybaudet
gedaan,6,310,1,thierrybaudet
gebeurt,6,310,1,thierrybaudet
misschien,6,310,1,thierrybaudet
vier,6,310,1,thierrybaudet
💪,6,310,1,thierrybaudet
journalisten,6,310,1,thierrybaudet
100,6,310,1,thierrybaudet
achter,6,310,1,thierrybaudet
eigenlijk,6,310,1,thierrybaudet
volgens,6,310,1,thierrybaudet
❤,6,310,1,thierrybaudet
vanaf,6,310,1,thierrybaudet
werken,6,310,1,thierrybaudet
week,6,310,1,thierrybaudet
m,6,310,1,thierrybaudet
beleid,6,310,1,thierrybaudet
waarin,6,310,1,thierrybaudet
doorzichtige,6,310,1,thierrybaudet
doet,6,310,1,thierrybaudet
namens,6,310,1,thierrybaudet
ijs,6,310,1,thierrybaudet
verantwoordelijkheid,6,310,1,thierrybaudet
ging,6,310,1,thierrybaudet
ongelofelijk,6,310,1,thierrybaudet
likes,6,310,1,thierrybaudet
plaats,6,310,1,thierrybaudet
eu,6,310,1,thierrybaudet
enthousiasme,6,310,1,thierrybaudet
d66,6,310,1,thierrybaudet
https://t.co/1eq72dwhpw,6,310,1,thierrybaudet
gericht,6,310,1,thierrybaudet
rest,6,310,1,thierrybaudet
by,6,310,1,thierrybaudet
nevenschade,6,310,1,thierrybaudet
plannen,6,310,1,thierrybaudet
toont,6,310,1,thierrybaudet
hetzelfde,6,310,1,thierrybaudet
coronamaatregelen,6,310,1,thierrybaudet
ic,6,310,1,thierrybaudet
liggen,6,310,1,thierrybaudet
totaal,6,310,1,thierrybaudet
volg,6,310,1,thierrybaudet
@mariannezw,6,310,1,thierrybaudet
geweldig,6,310,1,thierrybaudet
sluiten,6,310,1,thierrybaudet
volgende,6,310,1,thierrybaudet
inderdaad,6,310,1,thierrybaudet
minder,6,310,1,thierrybaudet
be,6,310,1,thierrybaudet
huidige,6,310,1,thierrybaudet
winkels,6,310,1,thierrybaudet
buiten,6,310,1,thierrybaudet
mkb,6,310,1,thierrybaudet
pak,6,310,1,thierrybaudet
ja21,6,310,1,thierrybaudet
know,6,310,1,thierrybaudet
@franzzois,6,310,1,thierrybaudet
los,6,310,1,thierrybaudet
petitie,6,310,1,thierrybaudet
komende,6,310,1,thierrybaudet
dagen,6,310,1,thierrybaudet
verontwaardiging,6,310,1,thierrybaudet
https://t.co/lhmv,6,310,1,thierrybaudet
vrijheidskaravaan,6,310,1,thierrybaudet
#aalsmeer,6,310,1,thierrybaudet
@vvd,5,390,1,thierrybaudet
jij,5,390,1,thierrybaudet
jongeren,5,390,1,thierrybaudet
gemaakt,5,390,1,thierrybaudet
per,5,390,1,thierrybaudet
gisteren,5,390,1,thierrybaudet
o,5,390,1,thierrybaudet
vs,5,390,1,thierrybaudet
motie,5,390,1,thierrybaudet
2021,5,390,1,thierrybaudet
eerder,5,390,1,thierrybaudet
duitsland,5,390,1,thierrybaudet
zetels,5,390,1,thierrybaudet
aandacht,5,390,1,thierrybaudet
dood,5,390,1,thierrybaudet
super,5,390,1,thierrybaudet
😉,5,390,1,thierrybaudet
vertrouwen,5,390,1,thierrybaudet
pvv,5,390,1,thierrybaudet
basis,5,390,1,thierrybaudet
welke,5,390,1,thierrybaudet
nederlandse,5,390,1,thierrybaudet
doe,5,390,1,thierrybaudet
enschede,5,390,1,thierrybaudet
e,5,390,1,thierrybaudet
echte,5,390,1,thierrybaudet
ongelooflijk,5,390,1,thierrybaudet
w,5,390,1,thierrybaudet
kom,5,390,1,thierrybaudet
maatregel,5,390,1,thierrybaudet
beter,5,390,1,thierrybaudet
oude,5,390,1,thierrybaudet
kunt,5,390,1,thierrybaudet
gespeelde,5,390,1,thierrybaudet
trots,5,390,1,thierrybaudet
invoeren,5,390,1,thierrybaudet
accepteren,5,390,1,thierrybaudet
gelijk,5,390,1,thierrybaudet
vóór,5,390,1,thierrybaudet
openen,5,390,1,thierrybaudet
if,5,390,1,thierrybaudet
00,5,390,1,thierrybaudet
video,5,390,1,thierrybaudet
winnen,5,390,1,thierrybaudet
immigratie,5,390,1,thierrybaudet
@yoerialbrecht,5,390,1,thierrybaudet
paul,5,390,1,thierrybaudet
ziekenhuis,5,390,1,thierrybaudet
onwaarheden,5,390,1,thierrybaudet
https://t.co/uqo6jma3kx,5,390,1,thierrybaudet
recente,5,390,1,thierrybaudet
schade,5,390,1,thierrybaudet
opeens,5,390,1,thierrybaudet
https://t.co/h39ml8dpcw,5,390,1,thierrybaudet
with,5,390,1,thierrybaudet
has,5,390,1,thierrybaudet
hoekstra,5,390,1,thierrybaudet
publiek,5,390,1,thierrybaudet
reset,5,390,1,thierrybaudet
enorme,5,390,1,thierrybaudet
etc,5,390,1,thierrybaudet
now,5,390,1,thierrybaudet
coronabeleid,5,390,1,thierrybaudet
verlengd,5,390,1,thierrybaudet
iedere,5,390,1,thierrybaudet
bang,5,390,1,thierrybaudet
lezen,5,390,1,thierrybaudet
plek,5,390,1,thierrybaudet
tijdje,5,390,1,thierrybaudet
keuze,5,390,1,thierrybaudet
zet,5,390,1,thierrybaudet
deel,5,390,1,thierrybaudet
no,5,390,1,thierrybaudet
kijkt,5,390,1,thierrybaudet
prachtig,5,390,1,thierrybaudet
bijeenkomst,5,390,1,thierrybaudet
koffie,5,390,1,thierrybaudet
toppers,5,390,1,thierrybaudet
links,5,390,1,thierrybaudet
@simonekerseboom,5,390,1,thierrybaudet
kiezer,5,390,1,thierrybaudet
read,5,390,1,thierrybaudet
@caroladieudonne,5,390,1,thierrybaudet
sterfte,5,390,1,thierrybaudet
appjes,5,390,1,thierrybaudet
@ewmagazinenl,5,390,1,thierrybaudet
fout,5,390,1,thierrybaudet
fvd-vrijheidskaravaan,5,390,1,thierrybaudet
@2dekamerfvd,5,390,1,thierrybaudet
kop,5,390,1,thierrybaudet
😂,5,390,1,thierrybaudet
spijkenisse,5,390,1,thierrybaudet
haarlem,5,390,1,thierrybaudet
coronacrisis,4,483,1,thierrybaudet
gesprek,4,483,1,thierrybaudet
graag,4,483,1,thierrybaudet
woorden,4,483,1,thierrybaudet
hoop,4,483,1,thierrybaudet
bekend,4,483,1,thierrybaudet
vind,4,483,1,thierrybaudet
fijne,4,483,1,thierrybaudet
aantal,4,483,1,thierrybaudet
erger,4,483,1,thierrybaudet
#toeslagenaffaire,4,483,1,thierrybaudet
heen,4,483,1,thierrybaudet
ver,4,483,1,thierrybaudet
politiek,4,483,1,thierrybaudet
horen,4,483,1,thierrybaudet
ooit,4,483,1,thierrybaudet
man,4,483,1,thierrybaudet
onacceptabel,4,483,1,thierrybaudet
einde,4,483,1,thierrybaudet
miljoenen,4,483,1,thierrybaudet
vriend,4,483,1,thierrybaudet
geval,4,483,1,thierrybaudet
klaar,4,483,1,thierrybaudet
wanneer,4,483,1,thierrybaudet
brengen,4,483,1,thierrybaudet
regels,4,483,1,thierrybaudet
februari,4,483,1,thierrybaudet
hugo,4,483,1,thierrybaudet
nodig,4,483,1,thierrybaudet
hart,4,483,1,thierrybaudet
am,4,483,1,thierrybaudet
direct,4,483,1,thierrybaudet
rellen,4,483,1,thierrybaudet
miljoen,4,483,1,thierrybaudet
geld,4,483,1,thierrybaudet
helemaal,4,483,1,thierrybaudet
boven,4,483,1,thierrybaudet
wilde,4,483,1,thierrybaudet
stad,4,483,1,thierrybaudet
vo,4,483,1,thierrybaudet
zin,4,483,1,thierrybaudet
regering,4,483,1,thierrybaudet
haalt,4,483,1,thierrybaudet
ligt,4,483,1,thierrybaudet
#corona,4,483,1,thierrybaudet
vorige,4,483,1,thierrybaudet
heerlijk,4,483,1,thierrybaudet
politici,4,483,1,thierrybaudet
probleem,4,483,1,thierrybaudet
vanmiddag,4,483,1,thierrybaudet
slachtoffers,4,483,1,thierrybaudet
sinds,4,483,1,thierrybaudet
houdt,4,483,1,thierrybaudet
dr,4,483,1,thierrybaudet
verlengen,4,483,1,thierrybaudet
elkaar,4,483,1,thierrybaudet
woord,4,483,1,thierrybaudet
mogelijk,4,483,1,thierrybaudet
denken,4,483,1,thierrybaudet
juist,4,483,1,thierrybaudet
half,4,483,1,thierrybaudet
🔥,4,483,1,thierrybaudet
opgehaald,4,483,1,thierrybaudet
disproportioneel,4,483,1,thierrybaudet
inperking,4,483,1,thierrybaudet
opschalen,4,483,1,thierrybaudet
https://t.co/j2uipfbpxe,4,483,1,thierrybaudet
januari,4,483,1,thierrybaudet
factcheck,4,483,1,thierrybaudet
@groenlinks,4,483,1,thierrybaudet
@fvd,4,483,1,thierrybaudet
geldt,4,483,1,thierrybaudet
can,4,483,1,thierrybaudet
stuk,4,483,1,thierrybaudet
kappers,4,483,1,thierrybaudet
20,4,483,1,thierrybaudet
essentieel,4,483,1,thierrybaudet
verschrikkelijke,4,483,1,thierrybaudet
democratische,4,483,1,thierrybaudet
us,4,483,1,thierrybaudet
at,4,483,1,thierrybaudet
coronavirus,4,483,1,thierrybaudet
oordeel,4,483,1,thierrybaudet
telegram,4,483,1,thierrybaudet
uitgedragen,4,483,1,thierrybaudet
essentiële,4,483,1,thierrybaudet
uitgebreide,4,483,1,thierrybaudet
gehoord,4,483,1,thierrybaudet
mannen,4,483,1,thierrybaudet
oppositie,4,483,1,thierrybaudet
https://t.co/ha8zg1uzlm,4,483,1,thierrybaudet
23,4,483,1,thierrybaudet
referendum,4,483,1,thierrybaudet
@eetgeenvlees,4,483,1,thierrybaudet
kleine,4,483,1,thierrybaudet
prison,4,483,1,thierrybaudet
term,4,483,1,thierrybaudet
klimaat,4,483,1,thierrybaudet
gebruikt,4,483,1,thierrybaudet
time,4,483,1,thierrybaudet
slogan,4,483,1,thierrybaudet
zorgen,4,483,1,thierrybaudet
durft,4,483,1,thierrybaudet
standpunten,4,483,1,thierrybaudet
vele,4,483,1,thierrybaudet
anderen,4,483,1,thierrybaudet
gevangen,4,483,1,thierrybaudet
hysterisch,4,483,1,thierrybaudet
paniekverhaal,4,483,1,thierrybaudet
loopt,4,483,1,thierrybaudet
dezelfde,4,483,1,thierrybaudet
tevoren,4,483,1,thierrybaudet
bestel,4,483,1,thierrybaudet
stemgedrag,4,483,1,thierrybaudet
29,4,483,1,thierrybaudet
elk,4,483,1,thierrybaudet
who,4,483,1,thierrybaudet
school,4,483,1,thierrybaudet
onbegrijpelijk,4,483,1,thierrybaudet
agenda,4,483,1,thierrybaudet
cliteur,4,483,1,thierrybaudet
+,4,483,1,thierrybaudet
globalisme,4,483,1,thierrybaudet
12,4,483,1,thierrybaudet
variant,4,483,1,thierrybaudet
retweets,4,483,1,thierrybaudet
drinken,4,483,1,thierrybaudet
onderwijs,4,483,1,thierrybaudet
he,4,483,1,thierrybaudet
vrijheidscaravaan,4,483,1,thierrybaudet
kandidatenlijst,4,483,1,thierrybaudet
eerst,4,483,1,thierrybaudet
ross,4,483,1,thierrybaudet
oversterfte,4,483,1,thierrybaudet
kijken,4,483,1,thierrybaudet
trump,4,483,1,thierrybaudet
pers,4,483,1,thierrybaudet
aren't,4,483,1,thierrybaudet
@jornluka,4,483,1,thierrybaudet
teken,4,483,1,thierrybaudet
jammer,4,483,1,thierrybaudet
zondag,4,483,1,thierrybaudet
énige,4,483,1,thierrybaudet
abonnement,4,483,1,thierrybaudet
duitse,4,483,1,thierrybaudet
@paulusgm50,4,483,1,thierrybaudet
wegens,4,483,1,thierrybaudet
reden,4,483,1,thierrybaudet
verplichte,4,483,1,thierrybaudet
vaccinaties,4,483,1,thierrybaudet
bezoekt,4,483,1,thierrybaudet
succes,4,483,1,thierrybaudet
scholen,4,483,1,thierrybaudet
aankondigen,4,483,1,thierrybaudet
kartelpartij,4,483,1,thierrybaudet
dochter,4,483,1,thierrybaudet
thuiskomen,4,483,1,thierrybaudet
moed,4,483,1,thierrybaudet
erop,4,483,1,thierrybaudet
@lindavangiezen,4,483,1,thierrybaudet
stemde,4,483,1,thierrybaudet
11.00,4,483,1,thierrybaudet
max,4,483,1,thierrybaudet
nynke,4,483,1,thierrybaudet
hoor,3,647,1,thierrybaudet
erg,3,647,1,thierrybaudet
problemen,3,647,1,thierrybaudet
@pieteromtzigt,3,647,1,thierrybaudet
luisteren,3,647,1,thierrybaudet
voorstellen,3,647,1,thierrybaudet
beeld,3,647,1,thierrybaudet
ander,3,647,1,thierrybaudet
toeslagenaffaire,3,647,1,thierrybaudet
vaak,3,647,1,thierrybaudet
gebruiken,3,647,1,thierrybaudet
genomen,3,647,1,thierrybaudet
nrc,3,647,1,thierrybaudet
enkel,3,647,1,thierrybaudet
gehad,3,647,1,thierrybaudet
werden,3,647,1,thierrybaudet
zeg,3,647,1,thierrybaudet
meest,3,647,1,thierrybaudet
spreken,3,647,1,thierrybaudet
kapot,3,647,1,thierrybaudet
vanwege,3,647,1,thierrybaudet
premier,3,647,1,thierrybaudet
schokkend,3,647,1,thierrybaudet
30,3,647,1,thierrybaudet
eigen,3,647,1,thierrybaudet
way,3,647,1,thierrybaudet
burgemeester,3,647,1,thierrybaudet
welkom,3,647,1,thierrybaudet
onderzoek,3,647,1,thierrybaudet
steunt,3,647,1,thierrybaudet
ieder,3,647,1,thierrybaudet
groep,3,647,1,thierrybaudet
samenleving,3,647,1,thierrybaudet
kun,3,647,1,thierrybaudet
rustig,3,647,1,thierrybaudet
vrijwilligers,3,647,1,thierrybaudet
zaak,3,647,1,thierrybaudet
dienen,3,647,1,thierrybaudet
vanochtend,3,647,1,thierrybaudet
bent,3,647,1,thierrybaudet
huis,3,647,1,thierrybaudet
hadden,3,647,1,thierrybaudet
kandidaat,3,647,1,thierrybaudet
tafel,3,647,1,thierrybaudet
verbieden,3,647,1,thierrybaudet
gelukkig,3,647,1,thierrybaudet
boodschap,3,647,1,thierrybaudet
lijsttrekker,3,647,1,thierrybaudet
keihard,3,647,1,thierrybaudet
respect,3,647,1,thierrybaudet
verandering,3,647,1,thierrybaudet
maak,3,647,1,thierrybaudet
starten,3,647,1,thierrybaudet
ware,3,647,1,thierrybaudet
held,3,647,1,thierrybaudet
mis,3,647,1,thierrybaudet
betekent,3,647,1,thierrybaudet
kritiek,3,647,1,thierrybaudet
afstand,3,647,1,thierrybaudet
bijdrage,3,647,1,thierrybaudet
@wbhoekstra,3,647,1,thierrybaudet
vraagt,3,647,1,thierrybaudet
op1,3,647,1,thierrybaudet
k,3,647,1,thierrybaudet
alsof,3,647,1,thierrybaudet
va,3,647,1,thierrybaudet
vol,3,647,1,thierrybaudet
spreekt,3,647,1,thierrybaudet
programma,3,647,1,thierrybaudet
ervoor,3,647,1,thierrybaudet
6,3,647,1,thierrybaudet
ernstige,3,647,1,thierrybaudet
lijkt,3,647,1,thierrybaudet
leiden,3,647,1,thierrybaudet
zó,3,647,1,thierrybaudet
bestaat,3,647,1,thierrybaudet
afleidingsmanoeuvre,3,647,1,thierrybaudet
onzinnige,3,647,1,thierrybaudet
gekregen,3,647,1,thierrybaudet
oan,3,647,1,thierrybaudet
tour,3,647,1,thierrybaudet
ouderen,3,647,1,thierrybaudet
digitaal,3,647,1,thierrybaudet
zodra,3,647,1,thierrybaudet
verstandig,3,647,1,thierrybaudet
grappig,3,647,1,thierrybaudet
😊,3,647,1,thierrybaudet
omgeving,3,647,1,thierrybaudet
moest,3,647,1,thierrybaudet
procent,3,647,1,thierrybaudet
zogenaamd,3,647,1,thierrybaudet
jetten,3,647,1,thierrybaudet
@arnowellens,3,647,1,thierrybaudet
kwijt,3,647,1,thierrybaudet
volstrekt,3,647,1,thierrybaudet
onacceptabele,3,647,1,thierrybaudet
rationeel,3,647,1,thierrybaudet
than,3,647,1,thierrybaudet
positieve,3,647,1,thierrybaudet
draait,3,647,1,thierrybaudet
ongeveer,3,647,1,thierrybaudet
1984,3,647,1,thierrybaudet
werkelijkheid,3,647,1,thierrybaudet
⏰,3,647,1,thierrybaudet
herstel,3,647,1,thierrybaudet
r,3,647,1,thierrybaudet
@niemandsknegt,3,647,1,thierrybaudet
neemt,3,647,1,thierrybaudet
#17maartfvd,3,647,1,thierrybaudet
social,3,647,1,thierrybaudet
meningsuiting,3,647,1,thierrybaudet
grondrecht,3,647,1,thierrybaudet
partijkartel,3,647,1,thierrybaudet
belangen,3,647,1,thierrybaudet
woningnood,3,647,1,thierrybaudet
gezicht,3,647,1,thierrybaudet
lol,3,647,1,thierrybaudet
report,3,647,1,thierrybaudet
omroep,3,647,1,thierrybaudet
ondertussen,3,647,1,thierrybaudet
denkt,3,647,1,thierrybaudet
2019,3,647,1,thierrybaudet
linkse,3,647,1,thierrybaudet
uitspraken,3,647,1,thierrybaudet
👍🏼,3,647,1,thierrybaudet
factcheckers,3,647,1,thierrybaudet
https://t.co,3,647,1,thierrybaudet
opgeven,3,647,1,thierrybaudet
@ciaudias,3,647,1,thierrybaudet
moment,3,647,1,thierrybaudet
duidelijk,3,647,1,thierrybaudet
#covid19,3,647,1,thierrybaudet
alweer,3,647,1,thierrybaudet
alléén,3,647,1,thierrybaudet
eindeloze,3,647,1,thierrybaudet
ongekend,3,647,1,thierrybaudet
volkomen,3,647,1,thierrybaudet
terecht,3,647,1,thierrybaudet
veroorzaken,3,647,1,thierrybaudet
aanslag,3,647,1,thierrybaudet
binnenkomen,3,647,1,thierrybaudet
@wouterkeller,3,647,1,thierrybaudet
him,3,647,1,thierrybaudet
perspectief,3,647,1,thierrybaudet
gestorven,3,647,1,thierrybaudet
vreemd,3,647,1,thierrybaudet
landen,3,647,1,thierrybaudet
unique,3,647,1,thierrybaudet
opportunity,3,647,1,thierrybaudet
@gertjansegers,3,647,1,thierrybaudet
klimaatbeleid,3,647,1,thierrybaudet
@artsenc,3,647,1,thierrybaudet
rivm,3,647,1,thierrybaudet
klaus,3,647,1,thierrybaudet
schwab,3,647,1,thierrybaudet
hartverscheurend,3,647,1,thierrybaudet
gevolg,3,647,1,thierrybaudet
hand,3,647,1,thierrybaudet
effect,3,647,1,thierrybaudet
z,3,647,1,thierrybaudet
plunderingen,3,647,1,thierrybaudet
aanzien,3,647,1,thierrybaudet
kwestie,3,647,1,thierrybaudet
schandaal,3,647,1,thierrybaudet
engelse,3,647,1,thierrybaudet
besmettelijk,3,647,1,thierrybaudet
idee,3,647,1,thierrybaudet
99,3,647,1,thierrybaudet
24,3,647,1,thierrybaudet
https://t.co/pbgmgbcq3m,3,647,1,thierrybaudet
duidelijker,3,647,1,thierrybaudet
doden,3,647,1,thierrybaudet
extreem,3,647,1,thierrybaudet
lief,3,647,1,thierrybaudet
zaterdag,3,647,1,thierrybaudet
gedacht,3,647,1,thierrybaudet
massale,3,647,1,thierrybaudet
97,3,647,1,thierrybaudet
duncan,3,647,1,thierrybaudet
those,3,647,1,thierrybaudet
other,3,647,1,thierrybaudet
@minimuisje67,3,647,1,thierrybaudet
bek,3,647,1,thierrybaudet
erbij,3,647,1,thierrybaudet
getting,3,647,1,thierrybaudet
morning,3,647,1,thierrybaudet
early,3,647,1,thierrybaudet
hcq,3,647,1,thierrybaudet
covid-19,3,647,1,thierrybaudet
there,3,647,1,thierrybaudet
mom,3,647,1,thierrybaudet
huisarrest,3,647,1,thierrybaudet
many,3,647,1,thierrybaudet
closures,3,647,1,thierrybaudet
our,3,647,1,thierrybaudet
go,3,647,1,thierrybaudet
dennis,3,647,1,thierrybaudet
@solana1983,3,647,1,thierrybaudet
ledenpartij,3,647,1,thierrybaudet
corona-verhaal,3,647,1,thierrybaudet
meedoen,3,647,1,thierrybaudet
lijsttrekkersdebat,3,647,1,thierrybaudet
britse,3,647,1,thierrybaudet
ondanks,3,647,1,thierrybaudet
geenstijl,3,647,1,thierrybaudet
beschikbaar,3,647,1,thierrybaudet
@petravanloon2,3,647,1,thierrybaudet
bijeenkomsten,3,647,1,thierrybaudet
slechte,3,647,1,thierrybaudet
@gideonvmeijeren,3,647,1,thierrybaudet
charlotte,3,647,1,thierrybaudet
https://t.co/ypgkrv9cjv,3,647,1,thierrybaudet
sta,3,647,1,thierrybaudet
ere,3,647,1,thierrybaudet
ulbricht,3,647,1,thierrybaudet
wi,3,647,1,thierrybaudet
besmettingen,3,647,1,thierrybaudet
zinloze,3,647,1,thierrybaudet
kies,3,647,1,thierrybaudet
11,3,647,1,thierrybaudet
vrije,3,647,1,thierrybaudet
not,3,647,1,thierrybaudet
would,3,647,1,thierrybaudet
enorm,3,647,1,thierrybaudet
letterlijk,3,647,1,thierrybaudet
maand,3,647,1,thierrybaudet
injustice,3,647,1,thierrybaudet
bedoeld,3,647,1,thierrybaudet
deep,3,647,1,thierrybaudet
feiten,3,647,1,thierrybaudet
65,3,647,1,thierrybaudet
out,3,647,1,thierrybaudet
wereldleiders,3,647,1,thierrybaudet
how,3,647,1,thierrybaudet
are,3,647,1,thierrybaudet
vaccins,3,647,1,thierrybaudet
mondkapjes,3,647,1,thierrybaudet
adembenemend,3,647,1,thierrybaudet
beschuldigingen,3,647,1,thierrybaudet
pas,3,647,1,thierrybaudet
@fvd_groningen,3,647,1,thierrybaudet
reacties,3,647,1,thierrybaudet
hete,3,647,1,thierrybaudet
https://t.co/cgddpngtes,3,647,1,thierrybaudet
👍,3,647,1,thierrybaudet
totalitair,3,647,1,thierrybaudet
verheug,3,647,1,thierrybaudet
overweegt,3,647,1,thierrybaudet
true,3,647,1,thierrybaudet
illegaal,3,647,1,thierrybaudet
verstand,3,647,1,thierrybaudet
dramatische,3,647,1,thierrybaudet
@pardonross,3,647,1,thierrybaudet
@elonmusk,3,647,1,thierrybaudet
https://t.co/l,3,647,1,thierrybaudet
@leeuwismarcel,3,647,1,thierrybaudet
@hansdek35828687,3,647,1,thierrybaudet
m'n,3,647,1,thierrybaudet
breda,3,647,1,thierrybaudet
kaag,3,647,1,thierrybaudet
vanmorgen,3,647,1,thierrybaudet
@wh00712,3,647,1,thierrybaudet
@jndkgrf,3,647,1,thierrybaudet
persoonlijk,3,647,1,thierrybaudet
gezellig,3,647,1,thierrybaudet
@robertjensen,3,647,1,thierrybaudet
14,3,647,1,thierrybaudet
nóg,3,647,1,thierrybaudet
steunen,3,647,1,thierrybaudet
ochtends,3,647,1,thierrybaudet
😎,3,647,1,thierrybaudet
@raretijden,3,647,1,thierrybaudet
eerlijk,3,647,1,thierrybaudet
theo,3,647,1,thierrybaudet
💪🏻,3,647,1,thierrybaudet
jansen,3,647,1,thierrybaudet
|,3,647,1,thierrybaudet
simpel,3,647,1,thierrybaudet
state,3,647,1,thierrybaudet
@hugodejonge,3,647,1,thierrybaudet
#spijkenisse,3,647,1,thierrybaudet
manifestatie,3,647,1,thierrybaudet
emoties,3,647,1,thierrybaudet
kapster,3,647,1,thierrybaudet
centen,3,647,1,thierrybaudet
sportschool,3,647,1,thierrybaudet
