naam,show,date,correct,corona,gender,migratie,vakgebied,wetenschap,partij,polfunctie,Datum,GEM
kajsa ollongren,Op1,2020-12-15,NA,0,v,0,Politiek,NA,D66,Tweede Kamerlid,12/15/2020,802000
kajsa ollongren,M,2021-01-27,NA,0,v,0,Politiek,NA,D66,Tweede Kamerlid,01/27/2021,1286000
kajsa ollongren,M,2020-05-28,NA,0,v,0,Politiek,NA,D66,Tweede Kamerlid,05/28/2020,810000
kajsa ollongren,Jinek,2021-03-08,NA,0,v,0,Politiek,NA,D66,Tweede Kamerlid,03/08/2021,833000
kara bos,Op1,2020-06-20,NA,1,v,0,Medisch personeel,NA,NA,NA,06/20/2020,1030000
karen soeters,Jinek,2021-02-03,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,02/03/2021,742000
karim amghar,M,2020-11-05,NA,0,m,1,Journalist,NA,NA,NA,11/05/2020,1042000
karim amghar,M,2020-10-29,NA,0,m,1,Journalist,NA,NA,NA,10/29/2020,845000
karim amghar,Vooravond,2021-02-17,NA,0,m,1,Journalist,NA,NA,NA,02/17/2021,923000
karima charif,Jinek,2020-08-21,NA,0,v,1,Burger,NA,NA,NA,08/21/2020,537000
karin bloemen,Op1,2020-11-30,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,11/30/2020,951000
karin bloemen,Jinek,2020-10-12,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/12/2020,826000
karla wildschut,Beau,2020-12-16,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,12/16/2020,801000
karoly illy,Op1,2021-02-01,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,02/01/2021,971000
karoly illy,Op1,2021-01-14,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/14/2021,818000
karoly illy,Op1,2020-11-24,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,11/24/2020,910000
karoly illy,Op1,2020-10-08,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/08/2020,1157000
karoly illy,Op1,2020-10-01,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/01/2020,895000
karoly illy,M,2021-01-29,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/29/2021,1009000
karoly illy,Op1,2021-02-21,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,02/21/2021,1033000
karoly illy,Jinek,2021-01-12,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/12/2021,987000
karoly illy,Jinek,2021-01-18,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/18/2021,933000
karoly illy,Jinek,2021-02-17,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,02/17/2021,876000
kars veling,Op1,2020-04-04,NA,0,m,0,Politiek,NA,ChristenUnie,Ex-politicus,04/04/2020,1140000
karwan fatah black,M,2020-06-11,NA,0,m,1,Wetenschapper,Geschiedenis,NA,NA,06/11/2020,896000
kathalijne buitenweg,Op1,2020-06-29,NA,0,v,0,Politiek,NA,GroenLinks,Tweede Kamerlid,06/29/2020,797000
kathinka rebling,M,2020-12-16,NA,0,v,0,Muzikant,NA,NA,NA,12/16/2020,866000
kathleen ferrier,M,2020-05-25,NA,0,v,1,Politiek,NA,CDA,Ex-politicus,05/25/2020,905000
katja schuurman,Beau,2020-05-04,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/04/2020,855000
kauthar bouchallikht,M,2020-12-01,NA,0,v,1,Politiek,NA,GroenLinks,Tweede Kamerlid,12/01/2020,872000
kavish partiman,Op1,2020-08-20,NA,0,m,1,Politiek,NA,CDA,Tweede Kamerlid,08/20/2020,772000
kees buis,Op1,2020-08-03,NA,0,m,0,Burger,NA,NA,NA,08/03/2020,1222000
kees hulst,M,2020-11-11,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,11/11/2020,949000
kees jansma,Op1,2020-12-07,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/07/2020,800000
kees jansma,Op1,2020-10-14,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,10/14/2020,895000
kees jansma,Op1,2020-09-24,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,09/24/2020,910000
kees jansma,Op1,2020-08-26,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/26/2020,926000
kees jansma,Op1,2020-08-24,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/24/2020,1004000
kees jansma,Op1,2020-08-18,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/18/2020,1008000
kees jansma,M,2020-04-22,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/22/2020,1069000
kees jansma,Beau,2020-06-26,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,06/26/2020,739000
kees jansma,Beau,2020-11-25,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,11/25/2020,914000
kees jansma,Jinek,2020-04-01,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/01/2020,843000
kees moeliker,Op1,2021-01-08,NA,0,m,0,Wetenschapper,NA,NA,NA,01/08/2021,972000
kees onvlee,Op1,2020-10-06,NA,0,m,0,Bedrijfsleven,NA,NA,NA,10/06/2020,883000
kees tol,Op1,2020-05-19,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/19/2020,958000
kees tol,Op1,2021-01-11,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,01/11/2021,1046000
kees tol,M,2020-06-18,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,06/18/2020,759000
kees tol,Vooravond,2020-09-21,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,09/21/2020,818000
kees tol,Beau,2020-12-03,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/03/2020,877000
kees van amstel,Jinek,2020-09-16,NA,0,m,0,Cabaretier,NA,NA,NA,09/16/2020,649000
kees van der spek,Jinek,2020-10-23,NA,0,m,0,Journalist,NA,NA,NA,10/23/2020,1375000
kees van kooten,Op1,2020-04-17,NA,0,m,0,Cabaretier,NA,NA,NA,04/17/2020,1305000
kees versteeg,Op1,2020-10-05,NA,0,m,0,Cabaretier,NA,NA,NA,10/05/2020,1045000
keklik yucel,Op1,2020-06-25,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,06/25/2020,769000
kenny b,M,2020-07-02,NA,0,m,1,Muzikant,NA,NA,NA,07/02/2020,759000
kenny b,Jinek,2020-10-27,NA,0,m,1,Muzikant,NA,NA,NA,10/27/2020,734000
kenny b,Jinek,2020-03-30,NA,0,m,1,Muzikant,NA,NA,NA,03/30/2020,955000
kevin blom,Op1,2020-04-14,NA,0,m,0,Sporter,NA,NA,NA,04/14/2020,1288000
kevin van geet,Op1,2020-11-26,NA,0,m,0,Burger,NA,NA,NA,11/26/2020,905000
kevin van geet,Beau,2020-12-01,NA,0,m,0,Burger,NA,NA,NA,12/01/2020,770000
khadija arib,Op1,2020-05-03,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,05/03/2020,1373000
khadija arib,M,2020-07-03,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,07/03/2020,635000
khadija arib,Vooravond,2020-10-23,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,10/23/2020,976000
khadija arib,Vooravond,2021-03-15,NA,0,v,1,Politiek,NA,PvdA,Tweede Kamerlid,03/15/2021,1174000
khalid boulahrouz,M,2020-05-20,NA,0,m,1,Sporter,NA,NA,NA,05/20/2020,764000
khalid kasem,DWDD,2020-03-26,NA,0,m,1,Jurist,NA,NA,NA,03/26/2020,1808000
khalid kasem,Jinek,2021-02-22,NA,0,m,1,Jurist,NA,NA,NA,02/22/2021,944000
khalid oubaha,Op1,2020-06-01,NA,0,m,1,Bedrijfsleven,NA,NA,NA,06/01/2020,1230000
khalid oubaha,Op1,2020-04-22,NA,0,m,1,Bedrijfsleven,NA,NA,NA,04/22/2020,1209000
khalid oubaha,Beau,2020-12-02,NA,0,m,1,Bedrijfsleven,NA,NA,NA,12/02/2020,681000
khalid oubaha,Jinek,2020-10-28,NA,0,m,1,Bedrijfsleven,NA,NA,NA,10/28/2020,753000
khalid oubaha,Jinek,2021-02-25,NA,0,m,1,Bedrijfsleven,NA,NA,NA,02/25/2021,715000
kiki bertens,Op1,2020-06-24,NA,0,v,0,Sporter,NA,NA,NA,06/24/2020,920000
kiki schippers,M,2020-11-06,NA,0,v,0,Cabaretier,NA,NA,NA,11/06/2020,1194000
kiki schippers,Vooravond,2020-10-13,NA,0,v,0,Cabaretier,NA,NA,NA,10/13/2020,3133000
kiki schippers,Vooravond,2020-09-28,NA,0,v,0,Cabaretier,NA,NA,NA,09/28/2020,2375000
kiki schippers,Vooravond,2020-09-15,NA,0,v,0,Cabaretier,NA,NA,NA,09/15/2020,578000
kiki schippers,Vooravond,2020-09-01,NA,0,v,0,Cabaretier,NA,NA,NA,09/01/2020,1341000
kim putters,M,2020-06-04,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,06/04/2020,890000
kim putters,Beau,2020-05-07,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,05/07/2020,665000
kim putters,Jinek,2021-03-03,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,03/03/2021,779000
kim putters,Jinek,2020-03-31,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,03/31/2020,814000
kim van laar,M,2020-04-03,NA,0,v,0,Niet-wetenschappelijk expert,NA,NA,NA,04/03/2020,1006000
kim van strien,Op1,2020-12-14,NA,0,v,0,Onderwijs,NA,NA,NA,12/14/2020,1029000
kim wittop koning,Op1,2020-06-02,NA,0,v,0,Burger,NA,NA,NA,06/02/2020,1029000
kira toussaint,M,2020-06-17,NA,0,v,0,Sporter,NA,NA,NA,06/17/2020,906000
kirsten scharotje,Op1,2020-03-20,NA,0,v,0,Medisch personeel,NA,NA,NA,03/20/2020,1374000
kirsten van den hul,M,2020-06-29,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,06/29/2020,733000
kirsten van den hul,M,2020-05-01,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,05/01/2020,957000
kirsten verdel,Op1,2021-01-20,NA,0,v,0,Politiek,NA,NA,Ex-politicus,01/20/2021,1057000
kitty jong,Op1,2020-05-17,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,05/17/2020,1500000
klaas dijkhoff,Op1,2020-06-02,NA,0,m,0,Politiek,NA,VVD,Tweede Kamerlid,06/02/2020,1029000
klaas dijkhoff,Op1,2020-05-10,NA,0,m,0,Politiek,NA,VVD,Tweede Kamerlid,05/10/2020,1401000
klaas dijkhoff,Op1,2020-11-06,NA,0,m,0,Politiek,NA,VVD,Tweede Kamerlid,11/06/2020,1373000
klaas dijkhoff,Vooravond,2020-10-13,NA,0,m,0,Politiek,NA,VVD,Tweede Kamerlid,10/13/2020,3133000
klaas dijkhoff,Op1,2021-02-11,NA,0,m,0,Politiek,NA,VVD,Tweede Kamerlid,02/11/2021,982000
klaas hummel,Op1,2020-04-23,NA,0,m,0,Bedrijfsleven,NA,NA,NA,04/23/2020,976000
klaas knot,Op1,2020-06-10,NA,0,m,0,Bedrijfsleven,NA,NA,NA,06/10/2020,1008000
klaas knot,Op1,2020-04-16,NA,0,m,0,Bedrijfsleven,NA,NA,NA,04/16/2020,1061000
klaas knot,Op1,2020-11-26,NA,0,m,0,Bedrijfsleven,NA,NA,NA,11/26/2020,905000
klaas knot,Op1,2020-09-01,NA,0,m,0,Bedrijfsleven,NA,NA,NA,09/01/2020,661000
klasina seinstra,M,2021-01-18,NA,0,v,0,Sporter,NA,NA,NA,01/18/2021,1217000
ko heijboer,M,2020-05-27,NA,0,v,0,Bedrijfsleven,NA,NA,NA,05/27/2020,810000
koen hilberdink,M,2020-06-11,NA,0,m,0,Bedrijfsleven,NA,NA,NA,06/11/2020,896000
koen nederhof,Op1,2020-08-03,NA,0,m,0,Journalist,NA,NA,NA,08/03/2020,1222000
koen petersen,Op1,2020-03-28,NA,0,m,0,Journalist,NA,NA,NA,03/28/2020,1233000
koen petersen,Op1,2020-03-12,NA,0,m,0,Journalist,NA,NA,NA,03/12/2020,998000
koen petersen,Op1,2021-01-08,NA,0,m,0,Journalist,NA,NA,NA,01/08/2021,972000
koen petersen,Op1,2020-11-05,NA,0,m,0,Journalist,NA,NA,NA,11/05/2020,902000
koen petersen,Op1,2020-08-20,NA,0,m,0,Journalist,NA,NA,NA,08/20/2020,772000
koen simmers,Beau,2020-06-15,NA,0,m,0,Politie,NA,NA,NA,06/15/2020,675000
koen simmers,Jinek,2020-03-04,NA,0,m,0,Politie,NA,NA,NA,03/04/2020,558000
koen verweij,Jinek,2020-11-04,NA,0,m,0,Burger,NA,NA,NA,11/04/2020,941000
koen zonneveld,Op1,2020-02-27,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,02/27/2020,736000
kon lambeck,Op1,2020-05-31,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,05/31/2020,1229000
kon lambeck,Vooravond,2020-09-28,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,09/28/2020,2375000
kon lambeck,Vooravond,2020-09-11,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,09/11/2020,704000
koos van plateringen,Op1,2020-11-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,11/13/2020,1027000
kustaw bessems,M,2021-02-05,NA,0,m,0,Journalist,NA,NA,NA,02/05/2021,929000
kustaw bessems,M,2021-02-01,NA,0,m,0,Journalist,NA,NA,NA,02/01/2021,1096000
kustaw bessems,M,2021-01-29,NA,0,m,0,Journalist,NA,NA,NA,01/29/2021,1009000
kustaw bessems,M,2021-01-21,NA,0,m,0,Journalist,NA,NA,NA,01/21/2021,1018000
kustaw bessems,M,2021-01-20,NA,0,m,0,Journalist,NA,NA,NA,01/20/2021,1425000
kustaw bessems,M,2021-01-18,NA,0,m,0,Journalist,NA,NA,NA,01/18/2021,1217000
kustaw bessems,M,2021-01-15,NA,0,m,0,Journalist,NA,NA,NA,01/15/2021,1169000
kustaw bessems,M,2020-12-14,NA,0,m,0,Journalist,NA,NA,NA,12/14/2020,3571000
kustaw bessems,M,2020-12-11,NA,0,m,0,Journalist,NA,NA,NA,12/11/2020,1033000
kustaw bessems,M,2020-12-08,NA,0,m,0,Journalist,NA,NA,NA,12/08/2020,2061000
kustaw bessems,M,2020-12-02,NA,0,m,0,Journalist,NA,NA,NA,12/02/2020,916000
kustaw bessems,M,2020-11-25,NA,0,m,0,Journalist,NA,NA,NA,11/25/2020,1022000
kustaw bessems,M,2020-11-19,NA,0,m,0,Journalist,NA,NA,NA,11/19/2020,1045000
kustaw bessems,M,2020-11-17,NA,0,m,0,Journalist,NA,NA,NA,11/17/2020,1935000
kustaw bessems,M,2020-11-03,NA,0,m,0,Journalist,NA,NA,NA,11/03/2020,2269000
kustaw bessems,M,2020-10-27,NA,0,m,0,Journalist,NA,NA,NA,10/27/2020,1450000
kustaw bessems,M,2020-10-26,NA,0,m,0,Journalist,NA,NA,NA,10/26/2020,1065000
kustaw bessems,M,2020-05-08,NA,0,m,0,Journalist,NA,NA,NA,05/08/2020,815000
kysia hekster,Op1,2020-05-04,NA,0,v,0,Journalist,NA,NA,NA,05/04/2020,1179000
kysia hekster,Op1,2020-03-20,NA,0,v,0,Journalist,NA,NA,NA,03/20/2020,1374000
kysia hekster,Op1,2020-10-20,NA,0,v,0,Journalist,NA,NA,NA,10/20/2020,1029000
laila el moukhtari,Op1,2020-12-09,NA,0,v,1,Onderwijs,NA,NA,NA,12/09/2020,1072000
laise sanches,M,2020-11-09,NA,0,v,1,Muzikant,NA,NA,NA,11/09/2020,999000
lakiescha tol,Op1,2020-06-12,NA,0,v,0,Burger,NA,NA,NA,06/12/2020,790000
lammie lensen mulder,Op1,2020-09-15,NA,0,v,0,Burger,NA,NA,NA,09/15/2020,739000
lamyae aharouay,Op1,2020-07-01,NA,0,v,1,Journalist,NA,NA,NA,07/01/2020,788000
lamyae aharouay,Op1,2020-06-23,NA,0,v,1,Journalist,NA,NA,NA,06/23/2020,752000
lamyae aharouay,M,2021-02-05,NA,0,v,1,Journalist,NA,NA,NA,02/05/2021,929000
lamyae aharouay,M,2021-02-01,NA,0,v,1,Journalist,NA,NA,NA,02/01/2021,1096000
lamyae aharouay,M,2021-01-25,NA,0,v,1,Journalist,NA,NA,NA,01/25/2021,1260000
lamyae aharouay,M,2021-01-15,NA,0,v,1,Journalist,NA,NA,NA,01/15/2021,1169000
lamyae aharouay,M,2020-05-26,NA,0,v,1,Journalist,NA,NA,NA,05/26/2020,674000
lamyae aharouay,Op1,2021-03-15,NA,0,v,1,Journalist,NA,NA,NA,03/15/2021,1015000
lamyae aharouay,Op1,2021-03-08,NA,0,v,1,Journalist,NA,NA,NA,03/08/2021,694000
laszlo van houten,M,2021-01-05,NA,0,m,0,Medisch personeel,NA,NA,NA,01/05/2021,924000
laura hogendoorn,M,2020-03-31,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/31/2020,2814000
laura jansen,M,2021-01-28,NA,0,v,0,Muzikant,NA,NA,NA,01/28/2021,1023000
laura van ramshorst,M,2021-02-08,NA,0,v,0,Sporter,NA,NA,NA,02/08/2021,1074000
laurens buijs,M,2020-05-22,NA,0,m,0,Wetenschapper,Gedragswetenschappen,NA,NA,05/22/2020,926000
laurens koning,M,2020-12-07,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,12/07/2020,944000
laurens meyer,Beau,2020-05-05,NA,0,m,0,Bedrijfsleven,NA,NA,NA,05/05/2020,766000
laurien kuipers,Beau,2020-12-22,NA,0,v,0,Medisch personeel,NA,NA,NA,12/22/2020,993000
lavinia aronson,Op1,2020-09-02,NA,0,v,0,Burger,NA,NA,NA,09/02/2020,891000
lea kant,Op1,2020-06-15,NA,0,v,0,Burger,NA,NA,NA,06/15/2020,947000
lee kaplan,M,2020-11-04,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,11/04/2020,1198000
lee towers,Vooravond,2020-09-23,NA,0,m,0,Muzikant,NA,NA,NA,09/23/2020,974000
leendert van eck,Op1,2020-10-15,NA,0,m,0,Bedrijfsleven,NA,NA,NA,10/15/2020,844000
leigh anne jansen,Beau,2020-12-17,NA,0,v,0,Burger,NA,NA,NA,12/17/2020,776000
lennon ekdom,DWDD,2020-03-09,NA,0,m,0,Burger,NA,NA,NA,03/09/2020,1392000
lenny kuhr,Op1,2020-04-04,NA,0,v,0,Muzikant,NA,NA,NA,04/04/2020,1140000
leo alkemade,Beau,2020-05-25,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/25/2020,690000
leo blokhuis,Op1,2020-12-07,NA,0,m,0,Journalist,NA,NA,NA,12/07/2020,800000
leo blokhuis,M,2021-02-12,NA,0,m,0,Journalist,NA,NA,NA,02/12/2021,885000
leo blokhuis,M,2021-01-29,NA,0,m,0,Journalist,NA,NA,NA,01/29/2021,1009000
leo blokhuis,M,2020-11-27,NA,0,m,0,Journalist,NA,NA,NA,11/27/2020,876000
leo blokhuis,M,2020-11-13,NA,0,m,0,Journalist,NA,NA,NA,11/13/2020,1048000
leo van vliet,Op1,2020-05-18,NA,0,m,0,Bedrijfsleven,NA,NA,NA,05/18/2020,1060000
leon klaassen bos,Vooravond,2020-09-07,NA,0,m,0,Bedrijfsleven,NA,NA,NA,09/07/2020,886000
leon verdonschot,M,2020-11-20,NA,0,m,0,Journalist,NA,NA,NA,11/20/2020,1002000
leonie sazias,Op1,2020-03-10,NA,0,v,0,Politiek,NA,50PLUS,Tweede Kamerlid,03/10/2020,701000
leonie ter braak,Beau,2020-05-26,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/26/2020,795000
leonie ter braak,Jinek,2020-08-17,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,08/17/2020,753000
leonie ter braak,Jinek,2020-11-04,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,11/04/2020,941000
leonie ter braak,Jinek,2021-01-12,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,01/12/2021,987000
leonie ter braak,Jinek,2020-03-02,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/02/2020,761000
leonie ter braak,Jinek,2020-03-10,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/10/2020,849000
leonne stentler,M,2020-04-22,NA,0,v,0,Sporter,NA,NA,NA,04/22/2020,1069000
leontien van moorsel,Op1,2020-05-26,NA,0,v,0,Sporter,NA,NA,NA,05/26/2020,1034000
leontien van moorsel,Vooravond,2020-09-15,NA,0,v,0,Sporter,NA,NA,NA,09/15/2020,578000
leontien van moorsel,Jinek,2020-03-23,NA,0,v,0,Sporter,NA,NA,NA,03/23/2020,858000
lex uiting,Op1,2020-02-28,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,02/28/2020,630000
lia van bekhoven,Op1,2020-07-17,NA,0,v,0,Journalist,NA,NA,NA,07/17/2020,992000
lia van bekhoven,Op1,2021-03-07,NA,0,v,0,Journalist,NA,NA,NA,03/07/2021,983000
lidewij welten,Op1,2020-08-06,NA,0,v,0,Sporter,NA,NA,NA,08/06/2020,929000
lidewij welten,M,2020-04-30,NA,0,v,0,Sporter,NA,NA,NA,04/30/2020,980000
lidy van de ven,Op1,2020-04-06,NA,0,v,0,Bedrijfsleven,NA,NA,NA,04/06/2020,1457000
lieke malcorps,Op1,2020-05-11,NA,0,v,0,Journalist,NA,NA,NA,05/11/2020,1143000
lieke van lexmond,Jinek,2020-09-18,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,09/18/2020,1328000
lieke wevers,Vooravond,2020-09-04,NA,0,v,0,Sporter,NA,NA,NA,09/04/2020,821000
lieke wevers,Humberto,2021-01-10,NA,0,v,0,Sporter,NA,NA,NA,01/10/2021,722000
lieneke van de griendt,Op1,2020-09-22,NA,1,v,0,Medisch personeel,NA,NA,NA,09/22/2020,940000
lies fresen,M,2020-06-17,NA,0,v,0,Burger,NA,NA,NA,06/17/2020,906000
lies visschedijk,Vooravond,2020-10-09,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/09/2020,974000
lies visschedijk,Vooravond,2020-09-21,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,09/21/2020,818000
lies visschedijk,Beau,2020-12-03,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,12/03/2020,877000
lies visschedijk,Jinek,2020-03-05,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/05/2020,651000
liesbeth feuth,Op1,2020-11-20,NA,0,v,0,Jurist,NA,NA,NA,11/20/2020,1026000
liesbeth rasker,M,2020-05-07,NA,0,v,0,Journalist,NA,NA,NA,05/07/2020,791000
liesbeth rasker,M,2020-05-06,NA,0,v,0,Journalist,NA,NA,NA,05/06/2020,2471000
liesbeth staats,Op1,2020-06-15,NA,0,v,0,Journalist,NA,NA,NA,06/15/2020,947000
liesbeth van rossum,Beau,2020-11-11,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,11/11/2020,611000
liesbeth van rossum,Jinek,2020-10-22,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/22/2020,817000
liesbeth van rossum,Jinek,2020-04-06,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/06/2020,888000
lilian marijnissen,Op1,2020-04-29,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,04/29/2020,1144000
lilian marijnissen,Op1,2020-04-04,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,04/04/2020,1140000
lilian marijnissen,Op1,2021-01-31,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,01/31/2021,1137000
lilian marijnissen,Op1,2021-01-11,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,01/11/2021,1046000
lilian marijnissen,Op1,2020-09-25,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,09/25/2020,803000
lilian marijnissen,Op1,2020-08-11,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,08/11/2020,936000
lilian marijnissen,M,2021-02-11,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,02/11/2021,897000
lilian marijnissen,M,2021-02-10,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,02/10/2021,1104000
lilian marijnissen,M,2020-06-23,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,06/23/2020,603000
lilian marijnissen,Vooravond,2021-03-02,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,03/02/2021,876000
lilian marijnissen,Op1,2021-03-15,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,03/15/2021,1015000
lilian marijnissen,Op1,2021-03-08,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,03/08/2021,694000
lilian marijnissen,Jinek,2020-09-30,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,09/30/2020,829000
lilian marijnissen,Jinek,2021-01-27,NA,0,v,0,Politiek,NA,SP,Tweede Kamerlid,01/27/2021,762000
lilianne ploumen,M,2021-02-10,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,02/10/2021,1104000
lilianne ploumen,M,2020-11-23,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,11/23/2020,996000
lilianne ploumen,M,2020-11-09,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,11/09/2020,999000
lilianne ploumen,Vooravond,2021-03-12,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,03/12/2021,1027000
lilianne ploumen,Op1,2021-02-05,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,02/05/2021,1072000
lilianne ploumen,Jinek,2021-01-18,NA,0,v,0,Politiek,NA,PvdA,Tweede Kamerlid,01/18/2021,933000
linda de mol,Op1,2020-12-04,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,12/04/2020,983000
linda de mol,Vooravond,2020-10-09,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/09/2020,974000
linda de mol,Jinek,2021-02-15,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,02/15/2021,1040000
linda hakeboom,Jinek,2020-10-28,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/28/2020,753000
linda jonk,M,2021-01-04,NA,0,v,0,Bedrijfsleven,NA,NA,NA,01/04/2021,1025000
linde schone,M,2020-05-08,NA,0,v,0,Muzikant,NA,NA,NA,05/08/2020,815000
lisa lois,M,2021-01-22,NA,0,v,0,Muzikant,NA,NA,NA,01/22/2021,1103000
lisa mioch,Beau,2020-11-12,NA,0,v,0,Burger,NA,NA,NA,11/12/2020,944000
lisa mosmans,Op1,2020-05-11,NA,0,v,0,Bedrijfsleven,NA,NA,NA,05/11/2020,1143000
lisette mekkes,Vooravond,2020-09-29,NA,0,v,0,Wetenschapper,Natuurwetenschappen,NA,NA,09/29/2020,1098000
lita cabellut,Op1,2020-10-23,NA,0,v,0,Schrijver/Kunstenaar,NA,NA,NA,10/23/2020,823000
lodewijk asscher,Op1,2020-06-08,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,06/08/2020,1113000
lodewijk asscher,Op1,2020-05-14,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,05/14/2020,1110000
lodewijk asscher,Op1,2020-05-04,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,05/04/2020,1179000
lodewijk asscher,Op1,2020-04-20,NA,0,m,0,Politiek,NA,PvdA,Tweede Kamerlid,04/20/2020,1241000
