iisID,wave,start_date,end_date,duration_min,progress,A1,A1_not,A1_vote,A2,A2_otherparty,order_A2,A3,order_A3,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,order_B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,H1,H2,H7,H7a,H7b,H8,H9,H10,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I2_1,I2_2,I2_3,I2_4,I2_5,I2_6,I2_7,I2_8,I2_9,I2_10,I2_11,I2_12,I2_13,I2_other,I3_17,I3_1,I3_2,I3_3,I3_4,I3_5,I3_6,I3_7,I3_8,I3_9,I3_10,I3_11,I3_12,I3_13,I3_14,I3_15,I3_other,I4_1,I4_2,I4_3,I4_4,I4_5,I4_6,I4_7,I4_8,I4_15,I4_other_blogs,I4_other_sites,I5_1,I5_2,I5_3,I5_4,I5_5,I5_6,I5_7,I5_8,I5_9,I5_10,I5_11,I5_other,I6_1,I6_2,I6_3,I6_4,I6_5,I6_6,I6_other,I7_1,I7_2,I7_12,I7_3,I7_4,I7_5,I7_6,I7_7,I7_8,I7_9,I7_11,I7_other
112000251452,wave 1,2021-02-01T13:01:02Z,2021-02-01T13:08:32Z,7.48,100,1,NA,is mijn burgerplicht,999,NA,10|12|4|6|11|9|5|8|13|1|7|2|3|14|15|16,1|2|12|0|0|0|0,12|10|13|8|1|3|5|6|4|7|2|11|9,1,2,12,0,0,0,0,2,1,2,1,1,1,2,1,2,1,2,2,1,5|13|10|11|2|9|12|7|1|3|6|8|4,6,999,5,999,999,999,5,999,2,999,5,7,999,2,3,1,1,1,kan niets bedenken,geen idee,nog beter doen op dan we al doen,7,7,0,3,2,0,2,0,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000256893,wave 1,2021-02-01T13:37:31Z,2021-02-01T13:54:28Z,16.93,100,1,NA,Omdat ik mijn stem niet verloren wil laten gaan en daarmee de bestaat dat het naar een partij toe waar ik niet achter kan staan of mee eens ben,10,NA,13|10|1|4|12|6|11|2|3|7|8|5|9|14|15|16,2|10|0|0|0|0|0,10|11|8|1|4|3|6|13|9|12|5|7|2,2,10,0,0,0,0,0,2,2,2,2,3,2,2,2,2,1,2,2,2,10|4|12|6|7|11|9|5|2|8|13|1|3,6,7,4,5,4,5,4,3,3,999,4,3,5,2,3,3,3,2,Geen mening,Geen mening,Meer respect voor elkaar hebben,2,5,3,5,5,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Reformatorische Dagblad,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,SGP,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen
112000258068,wave 1,2021-02-01T10:50:25Z,2021-02-01T10:59:46Z,9.33,100,1,NA,vind het een recht en plicht,12,NA,7|2|4|8|1|11|13|5|6|3|9|10|12|14|15|16,3|11|12|0|0|0|0,6|13|8|7|10|2|5|3|9|4|12|11|1,3,11,12,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,13|6|2|8|12|4|3|7|10|11|1|9|5,7,7,8,3,5,8,7,7,5,6,8,9,5,3,2,1,10,0,onrust,rutte,toch rutte,7,5,6,0,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000266786,wave 1,2021-02-01T13:44:49Z,2021-02-01T13:51:22Z,6.55,100,1,NA,Een goed democratisch beginsel,6,NA,5|2|4|7|12|13|9|1|3|8|6|11|10|14|15|16,3|6|7|0|0|0|0,12|8|10|13|11|5|3|9|7|2|1|6|4,3,6,7,0,0,0,0,1,1,1,2,2,1,2,1,2,1,1,1,1,5|8|10|1|9|3|12|7|6|11|4|2|13,999,999,999,4,0,999,7,999,0,999,999,999,999,3,2,1,0,0,Algemeen kiesrecht,Karel Gijsbrecht van Hogendorp,Betere verdeling van de welvaart en gelijke kansen voor iedereen,7,5,0,0,0,0,5,0,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000269298,wave 1,2021-02-02T16:17:09Z,2021-02-02T16:23:35Z,6.43,100,998,NA,NA,7,NA,8|6|7|2|1|10|9|5|11|13|12|4|3|14|15|16,7|11|13|0|0|0|0,12|7|11|2|8|3|4|6|5|13|1|10|9,7,11,13,0,0,0,0,2,1,1,2,3,3,2,1,3,2,1,3,999,3|12|11|10|6|7|13|9|4|8|5|2|1,5,999,999,0,1,4,5,999,3,1,999,3,999,2,3,1,0,1,geen idee,geen idee,economische voorspoed in sociale maatschappij,3,0,6,7,7,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000290104,wave 1,2021-02-01T10:56:04Z,2021-02-01T10:58:46Z,2.68,100,998,NA,NA,9,NA,12|1|4|8|9|13|3|11|5|7|10|2|6|14|15|16,1|9|0|0|0|0|0,9|6|8|1|10|3|13|5|12|11|2|4|7,1,9,0,0,0,0,0,999,999,999,999,2,999,2,999,999,999,999,999,999,4|9|5|10|8|7|12|6|1|3|11|2|13,999,999,999,999,2,999,3,999,999,999,999,999,999,1,3,3,6,7,De corona pandemie,Mark Rutte,Welvaart,5,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000291405,wave 1,2021-02-05T10:42:40Z,2021-02-05T10:49:23Z,6.7,100,1,NA,Ik wil mijn stem niet verloren laten gaan,999,NA,8|7|11|2|1|10|4|9|3|12|6|5|13|14|15|16,4|13|0|0|0|0|0,2|1|6|4|7|10|3|13|8|12|5|9|11,4,13,0,0,0,0,0,1,1,1,2,2,1,1,1,2,1,999,2,1,2|11|6|3|13|10|8|9|7|1|12|4|5,999,999,999,6,0,999,999,999,5,999,999,2,999,3,3,3,3,5,De avondklok,Geen idee,Meer tolerantie naar elkaar toe,2,6,3,4,3,0,3,3,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
112000292024,wave 1,2021-02-01T16:27:01Z,2021-02-01T16:32:22Z,5.33,100,998,NA,NA,999,NA,1|10|4|6|8|7|5|11|3|2|12|9|13|14|15|16,11|13|0|0|0|0|0,12|10|3|8|13|6|5|2|9|11|7|4|1,11,13,0,0,0,0,0,1,1,1,2,2,2,1,2,3,1,1,3,1,9|7|10|2|8|13|4|11|6|12|3|5|1,999,999,999,5,3,5,999,5,4,999,999,5,999,3,2,3,0,0,colrona,weet niet,weer normaal leven,2,0,1,3,3,0,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
112000294862,wave 1,2021-02-01T17:08:34Z,2021-02-01T17:11:51Z,3.28,100,1,NA,de hele politiek is ziek en corrupt,5,NA,1|9|13|10|3|11|2|6|5|8|12|4|7|14|15|16,5|9|0|0|0|0|0,7|1|3|5|10|8|9|6|11|12|4|2|13,5,9,0,0,0,0,0,999,999,999,999,3,999,999,999,999,999,999,999,999,7|1|6|10|5|13|8|11|12|2|4|9|3,999,999,999,999,10,999,999,999,999,999,999,999,999,3,3,4,10,9,de gouden eeuw,michiel de ruyter,een nederland met normen en waarden en tradities in stand houden,0,0,0,0,4,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000297992,wave 1,2021-02-01T13:46:21Z,2021-02-01T13:52:31Z,6.15,100,1,NA,om mijn stem te laten horen,14,NA,4|7|12|2|6|10|1|13|5|11|8|9|3|14|15|16,7|11|0|0|0|0|0,3|2|4|1|9|6|8|5|7|12|10|11|13,7,11,0,0,0,0,0,1,1,1,999,1,999,1,999,2,1,2,1,999,6|9|1|10|8|11|12|5|2|3|4|7|13,999,999,999,999,999,999,999,999,5,999,6,999,999,3,3,1,0,0,tweede wereldoorlog,willem van oranje,geen,6,7,0,0,0,0,2,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000309017,wave 1,2021-02-01T11:16:08Z,2021-02-01T11:22:36Z,6.45,100,1,NA,een soort van plicht,9,NA,6|5|10|3|7|12|11|9|8|2|4|13|1|14|15|16,5|9|0|0|0|0|0,6|5|4|13|1|11|12|9|10|2|7|8|3,5,9,0,0,0,0,0,1,1,1,999,1,999,1,999,1,1,1,1,999,11|12|1|4|8|9|3|7|13|6|2|5|10,999,999,999,999,999,999,999,999,999,999,999,999,999,2,2,4,10,10,geen idee alle waren op n gegeven moment belangrijk genoeg,boer koekoek,nederland weer voor de nederlanders,3,5,0,1,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,telegraaf.nl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000394029,wave 1,2021-02-01T11:29:38Z,2021-02-01T11:35:23Z,5.73,100,1,NA,voor me stem,12,NA,11|3|5|9|7|6|2|10|8|1|13|12|4|14|15|16,1|12|0|0|0|0|0,4|9|10|2|6|13|7|11|8|1|12|5|3,1,12,0,0,0,0,0,2,2,2,1,2,2,2,1,2,2,2,3,1,5|11|3|8|10|4|1|7|9|6|2|12|13,2,4,4,999,0,2,2,999,4,4,2,10,999,3,4,1,0,0,xxx,xxxx,geen idee,7,7,7,7,7,7,7,7,7,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA
112000398387,wave 1,2021-02-01T12:11:03Z,2021-02-01T12:23:36Z,12.55,100,1,NA,Zinloos maar hoort er gewoon bij,9,NA,8|10|12|4|5|2|6|9|13|7|11|1|3|14|15|16,9|12|0|0|0|0|0,3|13|10|2|7|8|5|11|1|4|6|12|9,9,12,0,0,0,0,0,1,2,1,1,2,999,999,999,3,1,2,2,999,8|1|12|13|5|6|3|11|2|10|9|4|7,999,7,999,999,0,999,999,999,8,999,7,2,999,1,3,1,1,5,Tachtig  jarige oorlog,Willem van oranje,Samenhang eendracht en tolerantie binnen nederland,7,3,0,2,0,0,3,7,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
112000406480,wave 1,2021-02-01T11:57:06Z,2021-02-04T18:02:12Z,4685.08,100,998,NA,NA,5,NA,4|5|9|1|13|8|10|12|3|7|11|2|6|14|15|16,5|11|0|0|0|0|0,1|6|9|5|10|8|4|2|13|3|11|7|12,5,11,0,0,0,0,0,999,999,999,999,1,999,999,999,999,999,999,1,999,10|12|9|2|8|3|7|4|6|11|5|13|1,999,999,999,999,999,999,999,999,999,999,999,999,999,2,2,4,7,10,handel,oranjes,vrijheid terug,0,1,7,0,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000406999,wave 1,2021-02-01T16:45:02Z,2021-02-01T16:49:22Z,4.33,100,1,NA,omdat ik geloof in de democratie,6,NA,12|7|1|6|13|2|11|5|3|4|8|10|9|14|15|16,2|3|6|7|11|0|0,12|9|7|10|11|3|6|2|5|4|13|1|8,2,3,6,7,11,0,0,1,2,2,1,1,3,2,1,2,1,2,1,1,8|13|12|5|1|3|9|4|2|7|11|10|6,999,6,8,999,999,10,8,999,0,999,8,999,999,3,3,1,2,1,dat wij een van de eerste democratieën ter wereld zijn geworden,Thorbecke,dat we een goed lopende democratie zijn en blijven,7,7,7,0,0,0,6,0,0,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000407790,wave 1,2021-02-01T10:54:24Z,2021-02-01T10:56:27Z,2.03,28,998,NA,NA,999,NA,2|9|8|6|1|12|11|10|7|4|5|13|3|14|15|16,3|7|12|0|0|0|0,1|8|5|2|3|4|7|12|10|13|11|6|9,3,7,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000410731,wave 1,2021-02-01T17:20:17Z,2021-02-01T17:22:27Z,2.17,62,1,NA,democratie overeind houden,9,NA,2|1|6|8|5|11|4|9|13|12|7|3|10|14|15|16,1|9|0|0|0|0|0,12|13|7|9|4|3|1|2|6|11|10|8|5,1,9,0,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,2,2,8|12|5|3|9|4|11|13|7|2|10|1|6,5,7,999,6,6,999,7,6,7,6,6,7,6,3,3,2,6,7,te weinig vaccins vanaf dag een,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000436595,wave 1,2021-02-01T10:56:02Z,2021-02-01T12:43:20Z,107.28,100,998,NA,NA,11,NA,8|3|6|5|11|9|1|7|12|2|4|13|10|14|15|16,6|7|11|0|0|0|0,8|2|1|4|3|5|13|12|9|11|6|10|7,6,7,11,0,0,0,0,2,1,1,1,2,1,1,1,2,1,1,3,1,3|6|9|7|5|12|10|4|11|8|2|1|13,7,999,999,999,2,999,999,999,0,999,999,8,999,2,3,1,1,5,De rellen,Hugo,Meer technologie,7,0,0,7,7,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000437296,wave 1,2021-02-04T15:00:54Z,2021-02-04T15:16:55Z,16.02,100,1,NA,vind ik belangrijk,5,NA,5|1|3|10|9|13|6|7|4|11|12|2|8|14|15|16,5|11|0|0|0|0|0,4|13|7|6|8|2|9|12|11|10|5|1|3,5,11,0,0,0,0,0,999,999,999,999,2,999,999,999,999,999,999,2,999,1|9|8|11|3|7|2|4|12|6|5|10|13,999,999,999,999,5,999,999,999,999,999,999,1,999,2,3,4,7,7,DIT die corona crisis DIE KLOTE MAATREGELEN,geen idee,dat we weer normaal kunnen gaan leven EN SNEL,1,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000444940,wave 1,2021-02-06T07:39:16Z,2021-02-06T07:46:35Z,7.32,100,1,NA,Omdat het belangrijk is om je mening te mogen geven en dat het een voorrecht is,1,NA,7|5|11|1|13|2|12|4|6|8|3|10|9|14|15|16,1|7|12|13|0|0|0,7|8|12|1|3|13|10|2|5|11|6|4|9,1,7,12,13,0,0,0,3,1,2,2,3,2,2,1,3,1,3,3,2,4|8|10|3|6|12|5|11|1|2|7|13|9,7,999,6,1,1,4,6,999,3,999,8,8,7,2,2,1,0,1,Vrijheid van meningsuiting,Drees,Dat we allemaal in vrede naast elkaar kunnen leven,5,2,6,1,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen,1,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,RTV NH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000459265,wave 1,2021-02-02T13:20:00Z,2021-02-02T13:27:30Z,7.5,100,1,NA,Om het poitieke klimaat fe veranderen,1,NA,8|10|4|7|6|9|1|11|2|12|13|5|3|14|15|16,1|2|0|0|0|0|0,10|1|7|8|6|3|2|5|11|12|9|4|13,1,2,0,0,0,0,0,2,1,2,1,2,1,1,1,2,1,1,2,1,6|9|2|13|4|1|8|10|3|12|5|7|11,8,999,7,999,2,999,999,999,5,999,999,2,999,2,2,2,1,7,De rellen,Lubbers,Vrijheid en sneller handelen,3,4,2,0,1,1,3,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000465254,wave 1,2021-02-01T10:59:49Z,2021-02-01T11:06:59Z,7.17,100,1,NA,morele plicht,1,NA,5|3|4|2|6|1|11|10|12|9|13|7|8|14|15|16,1|2|12|0|0|0|0,5|7|4|1|10|6|3|12|8|2|9|11|13,1,2,12,0,0,0,0,2,2,2,1,1,1,2,1,1,1,3,2,999,3|4|13|12|2|8|11|1|7|9|6|5|10,9,8,4,999,999,999,4,999,999,999,2,8,999,3,3,1,0,5,de oorlog,drees,economie weer er boven op en de pandemie uitroeien,6,6,2,4,0,2,5,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
112000472544,wave 1,2021-02-01T13:23:36Z,2021-02-01T13:36:23Z,12.77,100,1,NA,om mijn stem te laten horen,999,NA,6|9|12|2|4|8|5|1|13|3|7|11|10|14|15|16,9|11|13|0|0|0|0,9|12|10|4|5|7|2|13|11|8|6|1|3,9,11,13,0,0,0,0,3,2,2,2,2,2,2,1,3,1,1,3,2,2|8|10|7|1|5|12|13|4|6|3|11|9,4,6,5,5,5,6,6,999,6,999,999,5,6,3,3,3,2,0,corona virus,geen idee,meer banen en zekerheid voor de mensen,5,5,5,5,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
112000477058,wave 1,2021-02-01T12:31:27Z,2021-02-01T12:36:20Z,4.88,100,998,NA,NA,9,NA,3|5|1|7|11|8|6|9|13|12|4|10|2|14|15|16,5|8|9|13|0|0|0,3|8|12|1|11|7|4|10|2|9|5|13|6,5,8,9,13,0,0,0,1,1,3,2,1,2,3,2,1,1,2,2,1,13|11|9|7|10|6|8|3|12|5|2|1|4,999,999,5,5,999,5,5,5,999,999,5,5,999,1,3,2,5,5,geen,g,g,1,2,2,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,geen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
112000478622,wave 1,2021-02-02T08:26:28Z,2021-02-02T08:32:57Z,6.48,100,1,NA,Democratisch recht,6,NA,13|4|11|6|10|12|7|5|1|3|2|9|8|14|15|16,3|6|7|11|0|0|0,10|4|6|3|9|5|12|7|2|8|13|1|11,3,6,7,11,0,0,0,3,3,3,1,1,2,3,1,2,1,2,3,1,4|8|5|10|6|11|9|13|3|12|2|7|1,3,7,6,999,999,8,8,999,2,999,7,1,999,3,3,1,4,7,Poldermodel,Willem van Oranje,Respect voor elkaar ongeacht geslacht afkomst geloof en ras Gelijkwaardigheid,6,6,6,5,1,1,5,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,nee,NA,NA,NA,NA,NA,1,nee,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112000478859,wave 1,2021-02-02T16:51:12Z,2021-02-02T16:59:28Z,8.27,100,1,NA,Ik heb stemrecht daar maak ik gebruik van om de voor mij beste politicus een stem te geven,12,NA,5|3|8|10|13|12|7|9|2|6|1|4|11|14|15|16,3|12|0|0|0|0|0,2|9|13|12|10|7|3|4|8|1|5|6|11,3,12,0,0,0,0,0,1,999,999,999,999,1,1,999,1,999,999,3,999,9|3|7|8|11|13|5|1|4|12|6|10|2,999,999,999,999,999,999,999,999,999,999,999,9,999,2,3,1,0,0,Dat we ons ooit afgescheiden hebben van België,Geen idee,Dat de Corona pandemie voorbij is,7,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
